Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,ClassName,ClassID
52.0,142.0,17.0,7.9,5.9,146.9,1,Bhuttan,+1
29.0,161.9,8.2,8.2,4.6,164.4,0,Assam,-1
46.5,158.1,14.1,15.0,5.6,161.6,1,Bhuttan,+1
23.8,153.3,14.3,8.0,5.0,155.8,0,Assam,-1
46.2,132.4,12.3,8.2,4.3,136.0,0,Assam,-1
46.2,147.1,7.3,8.9,6.0,150.6,1,Bhuttan,+1
36.0,151.3,9.7,5.9,5.8,153.8,0,Assam,-1
44.0,158.6,10.6,10.0,4.6,162.1,1,Bhuttan,+1
59.0,136.3,8.7,7.3,4.6,138.8,1,Assam,-1
34.6,147.7,10.4,5.8,6.1,153.6,1,Bhuttan,+1
49.5,163.6,0.1,10.6,4.1,167.1,1,Bhuttan,+1
44.3,139.1,10.5,8.0,3.7,141.6,0,Assam,-1
42.1,149.1,2.8,12.1,6.2,152.6,1,Bhuttan,+1
31.8,134.9,6.9,7.9,4.5,139.9,1,Bhuttan,+1
26.2,144.6,13.6,8.5,4.8,147.3,0,Assam,-1
61.3,149.5,5.2,9.9,6.0,152.5,0,Assam,-1
26.0,136.6,9.8,10.4,3.8,139.1,1,Assam,-1
55.7,151.9,11.1,8.6,2.8,154.4,1,Assam,-1
45.8,144.6,10.4,8.3,5.4,147.1,0,Assam,-1
62.7,158.0,13.9,6.3,4.6,160.5,0,Assam,-1
55.6,154.9,18.0,10.6,5.2,160.3,1,Bhuttan,+1
39.1,153.5,7.5,10.8,4.9,161.4,1,Bhuttan,+1
53.2,135.0,16.5,8.0,5.7,138.7,1,Assam,-1
53.6,148.8,5.3,3.3,5.9,154.5,1,Bhuttan,+1
59.2,155.5,7.6,13.3,5.4,161.2,1,Bhuttan,+1
42.5,150.3,13.9,10.9,4.0,153.8,1,Bhuttan,+1
62.3,153.2,15.5,10.2,5.7,156.7,1,Bhuttan,+1
18.7,130.7,8.4,12.6,5.0,135.2,0,Bhuttan,+1
47.8,138.6,7.6,7.5,4.4,142.4,0,Assam,-1
30.5,162.6,11.7,9.1,5.5,165.1,0,Assam,-1
56.4,146.6,17.7,7.4,4.0,149.1,0,Assam,-1
40.3,151.9,8.6,8.9,3.9,154.9,0,Assam,-1
51.8,164.6,14.0,10.0,7.1,169.1,1,Bhuttan,+1
48.1,155.4,18.1,6.9,4.1,157.9,0,Assam,-1
52.3,139.4,12.7,7.8,4.0,142.2,0,Assam,-1
34.6,158.6,15.2,6.6,3.8,161.1,1,Assam,-1
48.1,147.5,2.4,13.1,6.4,152.1,1,Bhuttan,+1
51.0,145.3,18.3,9.0,3.4,147.8,0,Assam,-1
51.1,151.2,4.8,7.2,5.2,153.7,0,Assam,-1
39.2,126.4,11.3,8.3,4.7,128.9,0,Assam,-1
50.5,150.1,10.7,8.1,5.4,155.1,0,Assam,-1
42.5,142.4,10.8,8.0,4.3,144.9,0,Assam,-1
27.6,133.8,4.0,12.5,5.6,139.8,0,Bhuttan,+1
36.9,127.8,5.3,10.9,6.2,134.8,1,Bhuttan,+1
57.5,141.8,7.6,9.1,4.7,149.4,1,Bhuttan,+1
48.7,135.7,11.7,7.3,5.8,138.2,0,Assam,-1
53.2,136.9,14.1,6.8,6.1,139.4,1,Assam,-1
58.3,131.0,9.5,8.7,4.5,133.5,1,Assam,-1
39.1,164.3,6.3,9.9,5.4,167.3,0,Assam,-1
58.2,138.9,8.7,7.0,4.1,141.4,0,Assam,-1
34.3,164.0,18.5,7.4,4.7,166.5,1,Assam,-1
27.6,136.8,9.9,7.8,5.9,142.9,1,Bhuttan,+1
69.5,165.7,9.0,12.1,5.6,170.2,1,Bhuttan,+1
58.5,162.1,9.6,7.6,6.0,164.6,0,Assam,-1
42.8,157.1,13.7,11.8,6.9,160.7,1,Bhuttan,+1
22.0,152.4,15.2,8.9,4.1,155.8,0,Assam,-1
29.5,166.5,9.0,6.9,5.2,169.0,0,Assam,-1
57.3,156.1,15.0,9.7,4.6,158.6,0,Assam,-1
51.4,144.4,6.7,9.7,5.3,149.6,1,Bhuttan,+1
38.1,142.7,12.6,7.8,7.4,147.8,1,Bhuttan,+1
31.6,147.0,16.1,9.4,6.0,149.5,0,Assam,-1
41.3,145.0,7.8,8.4,5.6,148.5,1,Bhuttan,+1
38.8,137.9,9.7,11.0,6.9,141.4,1,Bhuttan,+1
56.5,141.4,12.2,10.3,4.6,143.9,0,Assam,-1
30.5,138.3,13.5,10.9,6.7,145.0,0,Bhuttan,+1
40.5,150.0,8.4,7.2,5.6,156.1,1,Bhuttan,+1
26.3,144.3,5.3,10.0,5.9,149.6,1,Bhuttan,+1
28.8,145.0,10.0,6.7,5.4,148.5,1,Bhuttan,+1
52.0,146.8,11.1,9.7,5.6,151.1,1,Bhuttan,+1
47.9,139.9,6.0,10.8,7.2,143.4,1,Bhuttan,+1
49.4,148.9,11.9,5.7,4.6,151.4,0,Assam,-1
51.8,132.7,10.6,6.2,4.0,137.7,0,Assam,-1
44.5,142.3,7.9,10.6,5.0,146.6,1,Bhuttan,+1
43.8,150.2,6.4,12.6,6.2,153.7,1,Bhuttan,+1
37.4,142.1,4.2,8.4,7.4,146.6,1,Bhuttan,+1
55.8,140.5,6.9,11.2,5.7,146.8,1,Bhuttan,+1
44.3,127.9,11.8,10.1,6.8,130.4,0,Assam,-1
48.7,153.8,13.1,4.5,4.2,156.3,0,Assam,-1
69.2,126.3,10.4,10.2,4.5,132.8,0,Assam,-1
44.1,153.4,9.1,12.8,4.6,158.8,1,Bhuttan,+1
59.8,154.3,20.2,7.2,4.3,156.8,0,Assam,-1
37.8,150.1,11.4,7.8,4.2,152.6,0,Assam,-1
29.1,137.8,6.7,7.5,6.3,142.2,1,Bhuttan,+1
43.2,123.8,13.6,6.7,3.9,126.3,0,Assam,-1
36.2,145.8,11.8,10.4,2.8,148.5,0,Assam,-1
33.0,129.7,1.0,9.9,6.6,135.7,1,Bhuttan,+1
45.1,165.7,9.2,9.0,5.6,168.2,0,Assam,-1
53.8,138.2,2.7,7.8,6.1,141.7,1,Bhuttan,+1
60.5,159.5,12.0,7.3,5.1,162.0,0,Assam,-1
52.2,156.8,13.8,9.2,5.1,159.3,0,Assam,-1
35.4,150.1,13.6,9.1,3.9,153.8,1,Bhuttan,+1
38.7,152.6,15.3,9.7,6.6,157.4,0,Bhuttan,+1
68.8,147.9,22.1,5.8,5.6,150.4,0,Assam,-1
47.2,145.1,5.6,11.1,6.5,149.3,1,Bhuttan,+1
63.3,157.1,11.5,7.8,7.3,159.8,1,Assam,-1
28.5,151.0,13.4,10.3,4.4,153.5,0,Assam,-1
35.5,144.6,16.8,12.2,5.4,149.5,1,Bhuttan,+1
40.5,151.5,4.0,13.3,6.4,155.8,1,Bhuttan,+1
58.7,149.5,16.0,9.3,5.1,152.0,1,Assam,-1
35.4,140.3,5.0,9.7,7.4,144.0,1,Bhuttan,+1
27.0,121.9,3.1,10.5,6.8,126.4,0,Bhuttan,+1
58.1,130.8,9.3,7.7,5.4,133.9,1,Assam,-1
45.6,134.9,-0.4,11.2,8.2,140.6,1,Bhuttan,+1
55.4,138.2,11.4,7.7,4.7,140.7,0,Assam,-1
29.0,156.9,6.8,9.6,4.4,159.4,0,Assam,-1
79.4,154.0,14.7,11.4,5.0,156.5,0,Assam,-1
58.1,124.6,11.7,8.7,4.3,127.1,0,Assam,-1
45.7,134.7,8.4,11.4,4.5,143.6,1,Bhuttan,+1
35.5,136.4,6.2,5.5,5.8,142.0,1,Bhuttan,+1
39.9,138.6,10.6,11.1,6.5,142.8,1,Bhuttan,+1
59.7,158.6,3.3,8.9,6.6,162.1,1,Bhuttan,+1
48.9,153.9,13.7,9.2,5.1,161.9,1,Bhuttan,+1
56.5,132.0,10.1,7.8,4.5,134.5,1,Assam,-1
53.6,152.2,4.1,9.6,5.5,155.8,1,Bhuttan,+1
51.3,149.8,8.0,8.9,6.6,153.3,1,Bhuttan,+1
39.6,146.8,4.5,8.8,5.9,149.3,0,Assam,-1
40.1,142.7,13.3,8.5,5.0,147.2,1,Bhuttan,+1
56.5,127.7,17.1,9.4,2.9,130.2,0,Assam,-1
44.6,157.0,6.5,5.9,5.6,162.0,1,Bhuttan,+1
31.9,153.3,9.9,9.3,5.6,156.5,0,Assam,-1
55.2,147.4,20.0,10.4,5.3,151.6,0,Bhuttan,+1
34.3,135.1,4.8,10.4,8.8,138.6,1,Bhuttan,+1
28.6,137.7,11.1,5.8,4.9,140.2,0,Assam,-1
69.5,161.2,19.2,7.4,4.8,163.7,0,Assam,-1
39.4,157.8,14.3,7.8,5.6,160.7,0,Assam,-1
42.4,140.2,5.7,10.1,5.0,143.7,1,Bhuttan,+1
29.0,137.3,12.3,8.0,4.9,139.8,1,Assam,-1
51.0,144.0,10.0,10.9,3.8,147.5,1,Bhuttan,+1
32.3,140.1,10.8,11.7,7.8,143.6,1,Bhuttan,+1
45.4,143.6,15.2,10.7,7.8,147.1,1,Bhuttan,+1
25.1,150.2,16.8,7.1,5.2,152.7,0,Assam,-1
41.7,137.1,0.9,7.8,7.1,141.0,1,Bhuttan,+1
54.6,137.7,16.2,5.4,4.2,140.2,0,Assam,-1
39.5,127.7,6.7,6.8,5.5,133.5,0,Bhuttan,+1
37.3,130.5,16.0,8.3,4.9,134.3,0,Assam,-1
48.6,152.5,4.0,11.3,5.6,155.0,0,Assam,-1
29.0,142.7,17.1,9.8,7.3,147.3,0,Bhuttan,+1
25.8,139.1,15.4,13.7,4.8,144.8,0,Bhuttan,+1
48.9,135.6,15.3,7.4,4.6,138.1,1,Assam,-1
30.1,143.3,13.7,10.8,5.5,146.8,1,Bhuttan,+1
54.9,159.9,-1.7,10.1,5.7,164.5,1,Bhuttan,+1
43.9,117.4,3.1,4.7,7.2,122.0,1,Bhuttan,+1
34.0,165.5,12.3,8.9,4.3,168.6,0,Assam,-1
70.6,157.1,8.5,11.1,5.1,159.6,0,Assam,-1
51.5,148.2,7.8,9.5,5.0,152.9,1,Bhuttan,+1
47.2,137.7,10.2,9.8,4.6,141.2,1,Bhuttan,+1
61.7,145.4,17.9,9.7,4.8,147.9,0,Assam,-1
58.5,161.2,5.5,8.6,5.3,165.0,1,Bhuttan,+1
66.0,145.1,11.5,8.2,5.0,147.6,0,Assam,-1
45.4,148.4,11.3,7.0,8.3,152.2,0,Bhuttan,+1
71.9,140.5,9.2,5.0,4.0,143.0,0,Assam,-1
30.1,164.2,7.5,8.0,3.1,167.9,1,Assam,-1
63.0,149.2,9.3,7.6,5.9,151.8,0,Assam,-1
46.5,148.6,11.8,10.0,7.9,154.2,1,Bhuttan,+1
30.9,141.0,14.0,10.9,9.0,144.5,1,Bhuttan,+1
32.0,147.3,8.7,9.6,6.1,149.8,0,Assam,-1
42.0,157.4,0.5,7.9,6.4,160.9,1,Bhuttan,+1
66.6,152.0,2.3,8.4,5.8,156.2,1,Bhuttan,+1
38.4,132.7,9.6,11.3,5.9,137.4,1,Bhuttan,+1
49.8,144.5,20.6,7.4,6.4,147.0,0,Assam,-1
59.5,153.1,-1.2,10.0,4.8,155.7,0,Assam,-1
63.7,144.7,14.5,7.2,4.3,147.2,0,Assam,-1
32.0,135.5,3.9,9.2,5.0,140.6,1,Bhuttan,+1
48.3,151.8,18.9,9.7,6.2,154.3,1,Assam,-1
32.6,150.5,16.1,11.7,7.1,154.8,1,Bhuttan,+1
48.6,158.8,13.3,5.9,6.2,161.3,0,Assam,-1
22.0,124.1,9.5,9.9,6.4,130.5,1,Bhuttan,+1
47.3,137.0,13.6,7.9,5.1,142.2,1,Bhuttan,+1
54.6,148.7,15.4,12.5,6.5,152.2,1,Assam,-1
43.0,139.5,10.2,14.3,5.7,143.0,1,Bhuttan,+1
51.0,148.7,4.0,10.3,5.8,151.2,0,Assam,-1
48.3,153.9,9.7,6.3,3.0,156.4,0,Assam,-1
47.0,156.1,7.5,8.4,5.4,159.6,1,Bhuttan,+1
42.6,138.8,12.6,7.8,3.9,141.3,0,Assam,-1
40.8,138.7,12.9,11.6,4.2,142.5,1,Bhuttan,+1
62.1,131.3,10.5,6.6,6.2,133.8,0,Assam,-1
21.7,151.4,14.1,11.2,6.5,156.7,1,Bhuttan,+1
42.0,158.2,13.7,7.9,6.3,160.7,0,Assam,-1
47.8,137.4,12.6,7.8,5.9,140.4,0,Assam,-1
50.2,165.7,4.0,11.5,6.3,169.2,1,Bhuttan,+1
37.8,153.3,7.0,7.1,2.3,156.8,1,Assam,-1
35.1,143.8,11.7,10.8,6.5,150.4,1,Bhuttan,+1
43.9,127.1,12.5,9.1,4.7,129.6,0,Assam,-1
52.0,168.5,16.1,7.2,5.2,171.0,0,Assam,-1
42.8,161.7,3.0,7.4,5.2,164.2,0,Assam,-1
55.6,143.0,19.3,8.3,5.8,145.5,0,Assam,-1
45.5,138.8,5.0,10.2,6.6,143.2,1,Bhuttan,+1
52.3,124.8,11.4,8.7,5.6,127.3,1,Assam,-1
32.8,147.2,7.5,9.1,6.7,150.9,1,Bhuttan,+1
53.3,155.2,10.5,9.2,4.6,157.7,0,Assam,-1
36.3,127.3,6.9,10.3,6.9,131.4,1,Bhuttan,+1
55.8,121.7,10.9,5.9,5.6,124.2,0,Assam,-1
36.8,140.3,11.9,8.7,4.7,143.8,1,Bhuttan,+1
43.7,145.5,13.0,8.9,7.1,148.0,1,Assam,-1
59.7,148.7,8.6,9.1,4.6,152.8,0,Assam,-1
68.8,133.1,11.3,9.9,3.8,135.6,1,Assam,-1
40.7,150.6,8.7,10.9,5.6,156.4,1,Bhuttan,+1
58.9,141.7,12.3,11.5,5.3,144.2,0,Assam,-1
27.2,139.9,13.4,11.4,5.8,143.4,1,Bhuttan,+1
49.2,149.0,11.0,7.7,5.8,152.3,0,Assam,-1
29.0,150.8,4.7,5.4,6.1,154.8,1,Bhuttan,+1
42.9,162.2,12.1,8.4,6.4,169.1,1,Bhuttan,+1
58.3,171.9,3.9,9.9,5.9,175.7,1,Bhuttan,+1
34.3,144.9,8.0,11.8,5.4,154.0,1,Bhuttan,+1
42.3,138.5,9.4,7.7,6.1,143.8,1,Bhuttan,+1
51.7,136.9,27.8,9.8,5.8,140.3,0,Assam,-1
32.1,148.3,10.3,8.2,4.4,150.8,0,Assam,-1
39.9,147.7,14.2,9.8,6.5,151.2,1,Bhuttan,+1
33.9,140.3,2.5,11.4,7.0,143.9,1,Bhuttan,+1
38.2,161.9,11.0,14.5,6.2,165.4,1,Bhuttan,+1
46.7,125.4,5.9,11.0,5.6,133.0,0,Bhuttan,+1
45.6,147.5,8.3,10.4,5.2,155.2,1,Bhuttan,+1
41.8,148.3,10.4,5.4,4.2,150.8,0,Assam,-1
45.1,148.2,14.0,8.7,6.3,151.7,1,Bhuttan,+1
30.7,133.9,9.1,8.7,4.6,141.0,1,Bhuttan,+1
56.8,141.1,6.1,9.9,6.1,145.0,1,Bhuttan,+1
57.1,143.7,7.5,7.1,5.5,146.2,0,Assam,-1
29.7,151.8,10.6,8.7,5.5,155.3,1,Bhuttan,+1
60.8,152.9,9.2,11.7,6.8,157.6,1,Bhuttan,+1
42.2,139.3,6.8,11.7,5.9,144.6,1,Bhuttan,+1
59.0,139.4,15.7,9.5,4.4,141.9,0,Assam,-1
47.4,138.3,20.9,10.8,3.0,146.1,1,Bhuttan,+1
31.0,126.1,3.6,8.4,5.4,132.6,0,Bhuttan,+1
33.4,138.0,6.1,8.7,5.1,142.0,1,Bhuttan,+1
38.5,156.3,18.7,10.8,3.6,159.8,1,Bhuttan,+1
64.5,151.2,10.9,9.0,4.9,156.9,1,Bhuttan,+1
23.2,170.3,9.1,8.2,5.0,173.6,0,Assam,-1
26.9,133.0,12.3,7.6,7.1,139.2,1,Bhuttan,+1
31.7,136.0,6.7,11.8,5.7,139.5,0,Bhuttan,+1
29.6,153.4,10.5,9.4,6.7,156.9,1,Bhuttan,+1
38.4,140.3,19.5,9.1,5.5,142.8,1,Assam,-1
29.8,141.7,16.0,7.7,4.5,144.2,1,Assam,-1
57.0,132.8,13.8,7.4,5.4,135.3,0,Assam,-1
22.8,156.8,12.9,8.3,5.0,159.3,0,Assam,-1
71.0,134.9,8.8,7.6,4.7,137.4,0,Assam,-1
33.0,169.4,11.8,6.8,3.7,171.9,0,Assam,-1
42.5,147.4,3.4,8.2,6.3,149.9,0,Assam,-1
49.8,148.5,10.8,6.2,3.1,152.5,1,Bhuttan,+1
40.9,128.0,3.3,15.6,5.6,134.6,1,Bhuttan,+1
31.8,150.1,9.6,9.6,3.5,152.6,0,Assam,-1
63.6,172.5,7.9,10.6,6.3,175.0,0,Assam,-1
48.0,165.1,21.9,7.9,6.7,168.6,1,Bhuttan,+1
39.5,145.4,19.3,9.3,5.4,147.9,0,Assam,-1
54.3,168.7,12.3,7.7,5.3,171.2,0,Assam,-1
64.5,173.2,3.8,9.4,7.7,178.3,1,Bhuttan,+1
48.3,165.7,13.1,10.3,4.0,169.6,0,Assam,-1
42.2,162.7,12.3,10.5,7.2,168.1,0,Bhuttan,+1
45.0,143.7,9.5,9.3,5.3,147.2,1,Bhuttan,+1
42.8,140.1,1.8,10.4,7.7,148.4,0,Bhuttan,+1
68.7,152.6,6.6,8.0,5.6,155.1,0,Assam,-1
47.7,123.9,11.3,8.0,6.4,127.0,0,Assam,-1
54.8,154.8,2.1,9.1,5.1,163.6,1,Bhuttan,+1
44.5,169.5,11.1,9.9,6.6,173.0,1,Bhuttan,+1
62.1,142.5,10.3,7.1,4.6,146.2,0,Assam,-1
47.7,143.0,-4.2,8.9,6.6,146.8,1,Bhuttan,+1
56.8,142.4,18.5,7.7,5.0,147.9,1,Bhuttan,+1
49.4,153.1,10.5,9.6,4.8,157.8,1,Bhuttan,+1
45.0,147.9,20.7,14.5,6.7,153.2,1,Bhuttan,+1
48.9,144.3,5.9,9.8,6.5,147.8,1,Bhuttan,+1
56.1,140.0,11.2,6.0,6.0,142.5,0,Assam,-1
71.7,129.1,9.0,8.7,4.9,131.6,0,Assam,-1
30.1,141.0,-0.2,10.2,7.6,144.5,1,Bhuttan,+1
53.8,129.5,9.1,6.7,5.2,132.0,0,Assam,-1
42.9,126.9,10.6,9.6,5.0,129.4,0,Assam,-1
41.6,140.4,13.4,11.2,6.1,144.4,1,Bhuttan,+1
28.7,127.0,6.6,9.9,6.1,133.5,1,Bhuttan,+1
43.6,136.5,0.3,12.0,6.8,142.2,1,Bhuttan,+1
39.6,154.0,11.9,6.5,5.4,156.5,0,Assam,-1
42.6,133.9,6.3,10.9,5.9,137.4,0,Bhuttan,+1
53.0,137.4,14.2,10.3,5.9,142.7,1,Bhuttan,+1
61.5,165.6,9.5,8.1,5.5,169.6,0,Assam,-1
45.8,165.5,3.9,9.6,7.0,169.0,1,Bhuttan,+1
35.0,143.2,10.3,12.5,7.8,148.0,1,Bhuttan,+1
51.1,167.7,8.3,8.2,5.3,171.2,1,Bhuttan,+1
43.0,134.1,4.6,9.0,6.5,141.7,1,Bhuttan,+1
33.3,148.3,16.3,10.1,4.7,150.8,0,Assam,-1
45.2,132.3,14.8,8.6,5.4,134.8,1,Assam,-1
47.3,170.8,4.1,8.0,4.1,173.3,0,Assam,-1
33.7,171.1,12.3,9.0,5.7,174.6,1,Bhuttan,+1
40.7,129.2,5.0,11.5,5.3,134.2,1,Bhuttan,+1
27.8,135.3,5.3,4.9,3.8,137.8,1,Assam,-1
54.6,162.1,1.6,11.1,6.9,168.8,1,Bhuttan,+1
34.7,145.2,5.6,11.5,5.1,147.7,0,Assam,-1
65.4,134.5,9.4,8.3,6.1,137.7,0,Assam,-1
23.5,161.8,5.6,8.8,4.8,165.3,1,Bhuttan,+1
44.6,158.0,17.2,7.0,5.2,161.6,0,Assam,-1
47.9,150.5,12.7,9.3,4.6,153.2,0,Assam,-1
43.7,158.5,7.3,8.0,5.8,161.0,0,Assam,-1
48.6,142.7,15.1,8.0,4.9,146.6,0,Assam,-1
42.3,151.6,7.8,12.4,6.3,158.4,1,Bhuttan,+1
50.2,135.7,4.1,8.1,4.5,138.2,1,Assam,-1
43.2,148.1,15.8,7.6,5.5,150.6,0,Assam,-1
36.0,139.7,11.5,7.7,6.3,142.2,0,Assam,-1
33.3,154.9,11.8,8.1,5.5,157.4,0,Assam,-1
70.1,139.5,4.4,7.0,4.9,142.0,0,Assam,-1
50.0,150.8,6.7,8.9,5.4,154.3,1,Bhuttan,+1
45.6,136.2,17.5,13.5,6.4,139.7,1,Bhuttan,+1
45.4,141.5,4.8,7.7,4.8,144.0,0,Assam,-1
43.8,168.3,1.5,11.1,5.6,175.1,1,Bhuttan,+1
48.6,154.9,7.2,7.9,5.0,160.2,1,Bhuttan,+1
46.0,150.4,15.4,6.9,6.5,152.9,0,Assam,-1
51.7,153.9,11.9,6.9,5.6,156.4,0,Assam,-1
42.1,148.0,17.2,11.2,5.9,151.9,1,Bhuttan,+1
44.3,144.1,11.8,7.4,4.0,146.6,0,Assam,-1
36.7,122.7,12.9,6.8,3.6,125.2,0,Assam,-1
57.2,140.2,4.0,9.8,5.7,143.7,1,Bhuttan,+1
46.8,115.4,9.7,10.4,6.2,121.2,1,Bhuttan,+1
52.9,125.4,10.8,12.0,4.7,127.9,0,Assam,-1
51.2,168.9,12.3,5.5,7.3,171.4,0,Assam,-1
35.3,146.6,15.1,7.0,5.0,149.1,1,Assam,-1
76.2,153.8,9.8,8.8,7.9,159.1,0,Bhuttan,+1
24.6,137.5,9.2,9.9,5.8,141.9,1,Bhuttan,+1
48.0,142.2,17.9,10.4,6.2,145.7,1,Bhuttan,+1
54.0,130.4,10.6,7.3,4.8,135.0,1,Assam,-1
40.8,129.4,2.2,11.8,5.6,134.6,1,Bhuttan,+1
43.3,156.1,13.4,12.7,5.6,159.6,1,Bhuttan,+1
64.5,138.4,13.9,7.5,4.7,140.9,0,Assam,-1
40.6,131.0,11.4,8.3,7.0,137.0,0,Bhuttan,+1
46.2,142.6,22.1,11.5,6.2,147.6,0,Bhuttan,+1
42.8,138.6,8.3,9.3,5.4,142.2,1,Bhuttan,+1
47.2,147.2,15.8,6.4,6.3,150.7,0,Bhuttan,+1
43.2,157.0,16.7,5.8,5.6,159.6,0,Assam,-1
58.5,159.5,5.5,10.9,7.0,164.8,1,Bhuttan,+1
56.2,145.1,14.0,6.3,3.8,147.6,0,Assam,-1
31.5,152.1,9.8,9.5,5.3,154.6,0,Assam,-1
52.4,144.4,9.7,11.6,6.6,147.9,1,Bhuttan,+1
57.0,144.0,8.6,9.1,3.9,146.5,0,Assam,-1
35.1,146.3,6.4,7.1,5.9,149.8,1,Bhuttan,+1
52.6,168.5,9.2,7.7,5.6,171.0,0,Assam,-1
35.3,116.3,6.3,7.7,5.5,123.4,1,Bhuttan,+1
40.3,137.4,6.7,7.3,5.6,139.9,0,Assam,-1
47.5,147.7,12.2,5.6,3.2,150.2,0,Assam,-1
56.2,156.7,9.7,7.4,4.5,159.2,0,Assam,-1
46.4,134.0,11.3,11.2,6.6,143.4,0,Bhuttan,+1
37.1,124.3,0.8,8.9,7.3,133.0,1,Bhuttan,+1
35.6,135.3,9.5,8.0,4.2,137.8,0,Assam,-1
47.8,139.7,1.9,12.5,6.3,143.2,1,Bhuttan,+1
44.0,141.8,4.9,11.1,5.5,147.9,1,Bhuttan,+1
46.6,152.4,10.5,7.9,4.8,155.4,0,Assam,-1
27.5,140.5,5.1,10.3,4.7,144.0,1,Bhuttan,+1
48.8,165.4,13.7,9.5,5.4,167.9,0,Assam,-1
72.0,144.1,17.1,7.8,4.7,146.6,0,Assam,-1
33.9,138.0,16.0,9.0,6.1,143.3,1,Bhuttan,+1
26.1,134.9,6.4,8.3,7.1,139.5,1,Bhuttan,+1
36.2,145.8,7.6,12.0,6.9,149.3,1,Bhuttan,+1
47.4,142.1,8.0,8.0,5.3,144.6,0,Assam,-1
64.2,140.6,14.8,11.7,3.6,143.1,0,Assam,-1
42.6,148.5,14.5,10.0,4.3,151.0,0,Assam,-1
38.4,145.2,7.7,5.7,4.9,149.5,0,Assam,-1
54.3,148.6,2.7,5.4,5.6,154.0,1,Bhuttan,+1
45.5,144.1,15.4,9.1,6.0,150.8,1,Bhuttan,+1
19.9,161.5,9.9,8.6,3.8,164.0,0,Assam,-1
45.5,138.7,8.0,13.7,5.3,146.5,1,Bhuttan,+1
41.7,148.6,15.5,5.8,4.3,151.1,0,Assam,-1
42.8,151.8,3.7,13.8,7.0,155.3,1,Bhuttan,+1
57.0,152.4,2.9,10.9,5.5,159.9,1,Bhuttan,+1
30.2,158.1,16.2,8.7,5.3,160.6,0,Assam,-1
16.2,149.8,17.8,8.9,5.1,152.3,0,Assam,-1
42.3,142.9,7.4,11.9,7.0,146.4,1,Bhuttan,+1
30.9,129.2,8.0,8.9,4.6,137.3,1,Bhuttan,+1
35.9,142.7,13.4,8.7,7.4,146.4,1,Bhuttan,+1
31.8,138.8,5.4,4.1,5.1,146.1,1,Bhuttan,+1
45.1,163.8,6.4,6.0,5.9,166.3,0,Assam,-1
51.8,143.6,14.9,5.6,4.8,146.1,0,Assam,-1
43.4,151.6,6.6,9.4,6.4,155.8,1,Bhuttan,+1
47.1,127.9,8.0,9.6,5.7,134.2,0,Bhuttan,+1
55.3,146.2,13.4,9.8,6.5,148.7,0,Assam,-1
30.2,158.6,12.6,8.6,3.4,162.1,1,Bhuttan,+1
63.3,135.8,2.0,6.9,3.8,138.3,0,Assam,-1
27.2,133.7,7.4,10.9,8.4,137.6,1,Bhuttan,+1
48.0,147.9,11.1,7.7,5.7,150.4,0,Assam,-1
55.4,154.3,6.9,6.7,5.2,158.9,1,Bhuttan,+1
17.1,125.4,5.9,7.9,5.3,131.8,0,Bhuttan,+1
32.5,136.2,8.0,10.8,7.3,139.7,0,Bhuttan,+1
52.9,133.9,12.4,9.5,6.6,137.9,0,Assam,-1
55.8,153.7,8.0,9.3,4.5,156.2,0,Assam,-1
55.9,141.8,6.6,10.5,4.9,144.3,0,Assam,-1
50.4,155.7,12.9,6.7,5.2,158.2,0,Assam,-1
40.0,143.2,13.1,6.4,5.7,147.0,1,Bhuttan,+1
39.9,131.2,16.7,6.0,5.8,133.7,0,Assam,-1
40.1,151.6,15.9,8.0,5.2,154.1,0,Assam,-1
25.0,142.6,9.9,5.8,3.7,146.4,0,Bhuttan,+1
61.2,146.4,14.1,7.9,4.9,148.9,0,Assam,-1
35.5,159.6,11.0,4.3,3.5,163.4,1,Assam,-1
68.3,142.5,10.5,12.2,6.2,149.4,1,Bhuttan,+1
48.7,169.2,21.3,8.1,3.9,172.1,0,Assam,-1
29.8,147.6,20.5,9.3,6.6,157.2,1,Bhuttan,+1
46.1,141.9,21.7,5.3,4.2,144.4,0,Assam,-1
55.7,136.5,7.2,7.5,4.2,139.0,0,Assam,-1
41.9,137.8,1.3,10.1,6.3,141.3,1,Bhuttan,+1
44.0,135.4,13.5,8.9,7.9,139.3,1,Bhuttan,+1
45.8,134.3,13.0,7.1,4.5,136.8,0,Assam,-1
61.9,137.8,7.0,7.1,6.8,140.3,0,Assam,-1
46.7,144.8,10.7,7.9,6.4,147.3,0,Assam,-1
52.7,135.3,10.6,11.6,7.0,138.8,1,Bhuttan,+1
46.8,134.8,12.1,4.9,4.7,137.3,0,Assam,-1
65.2,159.0,7.6,7.7,5.9,161.5,0,Assam,-1
38.8,149.1,6.7,9.2,6.5,152.6,1,Bhuttan,+1
68.6,157.5,10.2,10.3,6.4,161.0,1,Bhuttan,+1
34.8,143.2,2.0,9.5,7.8,150.6,1,Bhuttan,+1
36.9,156.8,11.7,8.9,3.8,159.4,0,Assam,-1
60.5,139.3,15.6,6.1,5.6,141.8,0,Assam,-1
32.0,149.3,17.1,9.8,4.5,153.6,1,Bhuttan,+1
52.9,153.4,10.0,11.9,5.7,156.9,1,Bhuttan,+1
